generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
1,40,0.594909,11433157,10,[256/k3→512/k1→256/k1→128/k3→256/k1→256/k3→768/k3→768/k1→1024/k3→64/k1],0.653440,0.478143,false,,
1,41,0.526860,723525,7,[512/k1→32/k3→64/k3→64/k1→128/k3→128/k1→256/k3],0.574163,0.478143,false,,
1,42,0.509615,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.569657,0.478143,false,,
1,43,0.570265,2067077,9,[32/k1→1024/k1→64/k1→1024/k1→512/k1→64/k1→256/k1→512/k1→256/k3],0.628752,0.478143,false,,
1,44,0.598644,1513093,10,[128/k1→512/k1→1024/k1→128/k1→512/k1→128/k3→256/k1→32/k1→32/k3→1024/k1],0.691601,0.478143,false,,
1,45,0.584848,2800069,10,[512/k1→128/k3→768/k3→32/k3→32/k3→1024/k3→32/k3→128/k3→768/k1→256/k1],0.672083,0.478143,false,,
1,46,0.574470,9203333,9,[512/k3→512/k3→256/k3→1024/k3→128/k1→1024/k1→128/k3→64/k3→512/k3],0.653383,0.478143,false,,
1,47,0.542526,2789125,6,[32/k3→1024/k3→64/k3→64/k3→1024/k3→128/k3],0.604278,0.478143,false,,
1,48,0.559644,10405701,8,[768/k3→512/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.614722,0.478143,false,,
1,49,0.527994,2468037,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.564822,0.478143,false,,
1,50,0.542689,3241029,6,[768/k3→128/k3→128/k1→32/k1→128/k1→768/k1],0.639492,0.478143,false,,
1,51,0.535932,285381,5,[64/k3→128/k3→32/k1→128/k1→128/k1],0.645949,0.478143,false,,
1,52,0.595662,5412517,6,[32/k1→128/k1→32/k3→768/k1→768/k3→32/k1],0.680073,0.478143,false,,
1,53,0.590417,1149029,8,[128/k3→256/k3→128/k1→32/k3→1024/k3→32/k1→256/k3→32/k1],0.684721,0.478143,false,,
1,54,0.602925,4940165,5,[64/k3→32/k1→32/k3→512/k1→1024/k3],0.687821,0.478143,false,,
1,55,0.501969,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.559301,0.478143,false,,
1,56,0.530899,2010245,5,[64/k1→512/k1→64/k1→256/k3→768/k3],0.605467,0.478143,false,,
1,57,0.546873,997317,6,[32/k1→128/k3→768/k3→32/k1→128/k1→256/k1],0.658331,0.478143,false,,
1,58,0.638685,2844613,8,[64/k1→128/k1→32/k1→64/k3→512/k3→256/k1→256/k3→768/k3],0.701431,0.478143,false,,
1,59,0.503667,4125925,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.549753,0.478143,false,,
1,60,0.491467,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.505795,0.478143,false,,
1,61,0.521681,1139269,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.583947,0.478143,false,,
1,62,0.678108,10651909,10,[64/k3→256/k3→128/k3→1024/k1→256/k1→128/k3→128/k1→1024/k3→1024/k1→768/k3],0.718352,0.478143,false,,
1,63,0.540762,7474437,7,[32/k1→512/k3→512/k3→768/k3→1024/k1→64/k3→512/k1],0.625971,0.478143,false,,
2,0,0.436061,3676933,4,[768/k3→128/k3→256/k3→1024/k1],0.387722,0.427097,true,champion,15
2,1,0.441701,4125925,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.410000,0.427097,false,weights,59
2,2,0.427473,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.411979,0.427097,false,weights,26
2,3,0.450797,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.440414,0.427097,false,add_layer,55
2,4,0.489906,2468037,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.483641,0.427097,false,weights,49
2,5,0.427097,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.409451,0.427097,false,weights,26
2,6,0.440793,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.330834,0.427097,false,weights,60
2,7,0.483636,17876293,9,[768/k3→512/k1→32/k1→768/k1→512/k1→1024/k3→1024/k3→512/k1→256/k1],0.504654,0.427097,false,add_layer,25
2,8,0.478543,723525,7,[512/k1→32/k3→64/k3→64/k1→128/k3→128/k1→256/k3],0.490960,0.427097,false,weights,41
2,9,0.463309,1337989,6,[64/k3→768/k1→512/k1→512/k1→64/k3→256/k3],0.457936,0.427097,false,weights,4
2,10,0.531122,396997,4,[128/k3→32/k1→128/k1→128/k1],0.607277,0.427097,false,remove_layer,51
2,11,0.459094,192901,4,[128/k1→64/k3→128/k1→512/k1],0.502718,0.427097,false,remove_layer,22
2,12,0.451316,4249733,6,[1024/k3→128/k3→128/k1→256/k1→128/k1→128/k1],0.448766,0.427097,false,resize_layer,42
2,13,0.435792,3676933,4,[768/k3→128/k3→256/k3→1024/k1],0.394655,0.427097,false,weights,15
2,14,0.471772,9816709,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.459566,0.427097,false,weights,5
2,15,0.441166,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.300791,0.427097,false,weights,60
2,16,0.443841,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.430334,0.427097,false,weights,42
2,17,0.480590,1360965,6,[64/k3→1024/k3→32/k3→128/k3→128/k3→768/k1],0.510997,0.427097,false,resize_layer,61
2,18,0.435050,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.416973,0.427097,false,weights,55
2,19,0.454842,2198725,5,[512/k3→32/k1→1024/k1→64/k1→1024/k3],0.469482,0.427097,false,weights,7
2,20,0.476919,8825477,6,[64/k1→256/k1→1024/k3→512/k1→1024/k3→128/k3],0.499649,0.427097,false,resize_layer,28
2,21,0.468666,8526981,6,[768/k3→64/k3→64/k1→768/k3→768/k3→128/k1],0.480154,0.427097,false,remove_layer,6
2,22,0.441737,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.301948,0.427097,false,weights,60
2,23,0.547622,3356037,8,[768/k3→512/k1→32/k1→768/k1→512/k1→32/k3→512/k1→256/k1],0.493222,0.427097,false,resize_layer,25
2,24,0.479729,1139269,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.502169,0.427097,false,weights,61
2,25,0.439995,3742981,5,[768/k3→128/k3→256/k3→256/k1→1024/k1],0.382399,0.427097,false,add_layer,15
2,26,0.431363,755013,4,[512/k1→1024/k1→32/k1→768/k1],0.421074,0.427097,false,weights,19
2,27,0.444224,4513413,7,[1024/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.434776,0.427097,false,add_layer,42
2,28,0.458524,4233093,5,[1024/k3→128/k3→128/k1→256/k1→128/k1],0.479576,0.427097,false,remove_layer,42
2,29,0.462260,1785733,6,[64/k3→768/k1→512/k1→512/k1→64/k3→1024/k3],0.451701,0.427097,false,resize_layer,4
2,30,0.539952,502917,6,[32/k3→64/k3→64/k1→128/k3→128/k1→256/k3],0.607560,0.427097,false,remove_layer,41
2,31,0.474219,2010245,5,[64/k1→512/k1→64/k1→256/k3→768/k3],0.497934,0.427097,false,weights,56
