generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
1,0,0.689131,3887717,9,[32/k1→768/k3→64/k1→64/k1→768/k1→512/k3→32/k1→32/k1→64/k1],0.646346,0.414683,false,,
1,1,0.518046,9896325,8,[64/k3→64/k3→512/k3→1024/k1→1024/k1→768/k3→128/k3→64/k1],0.449791,0.414683,false,,
1,2,0.506209,14380805,10,[128/k1→32/k3→32/k3→1024/k3→512/k3→1024/k1→768/k3→512/k1→256/k1→512/k3],0.467177,0.414683,false,,
1,3,0.499350,4436805,10,[768/k3→512/k1→768/k1→32/k1→1024/k3→32/k1→1024/k1→256/k3→256/k3→64/k3],0.469413,0.414683,false,,
1,4,0.477808,1165765,6,[64/k3→768/k1→512/k1→512/k1→64/k3→256/k3],0.438768,0.414683,false,,
1,5,0.443744,9587077,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.439135,0.414683,false,,
1,6,0.447970,9967493,7,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3→128/k1],0.444399,0.414683,false,,
1,7,0.480130,820933,5,[512/k3→32/k1→1024/k1→64/k1→1024/k3],0.461761,0.414683,false,,
1,8,0.508671,14604549,8,[32/k3→256/k3→512/k3→512/k1→768/k1→768/k3→1024/k3→32/k3],0.458718,0.414683,false,,
1,9,0.481884,6673989,7,[64/k3→32/k3→512/k1→512/k1→1024/k3→1024/k1→64/k3],0.457443,0.414683,false,,
1,10,0.579487,1978821,10,[64/k1→512/k3→256/k1→32/k3→1024/k3→64/k1→64/k1→32/k3→1024/k1→1024/k1],0.518472,0.414683,false,,
1,11,0.448380,1600901,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.421693,0.414683,false,,
1,12,0.523035,2281669,7,[768/k3→256/k3→32/k1→64/k1→128/k1→512/k1→512/k1],0.481770,0.414683,false,,
1,13,0.679097,22725,4,[32/k1→64/k1→32/k3→32/k1],0.677639,0.414683,false,,
1,14,0.449643,1754053,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.432671,0.414683,false,,
1,15,0.433948,1610245,4,[768/k3→128/k3→256/k3→1024/k1],0.421410,0.414683,false,,
1,16,0.543223,1446469,9,[768/k1→32/k3→768/k3→1024/k1→64/k1→64/k3→64/k3→64/k3→256/k1],0.493034,0.414683,false,,
1,17,0.585381,991973,10,[32/k3→1024/k1→32/k1→32/k1→64/k3→256/k3→64/k3→32/k1→256/k1→256/k3],0.528394,0.414683,false,,
1,18,0.552847,3003653,10,[1024/k3→128/k3→768/k3→64/k1→128/k1→32/k1→768/k3→32/k1→512/k3→512/k1],0.496609,0.414683,false,,
1,19,0.460910,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.456661,0.414683,false,,
1,20,0.471302,2823653,7,[32/k1→512/k1→512/k1→256/k3→128/k1→768/k3→64/k3],0.447884,0.414683,false,,
1,21,0.532045,905413,7,[64/k3→256/k3→1024/k1→32/k3→512/k1→32/k1→512/k3],0.485748,0.414683,false,,
1,22,0.477644,515589,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.456757,0.414683,false,,
1,23,0.466819,6407557,9,[1024/k3→768/k1→64/k3→32/k1→768/k1→128/k3→512/k1→768/k3→64/k3],0.451686,0.414683,false,,
1,24,0.499606,2275909,8,[256/k3→1024/k1→32/k3→1024/k3→32/k1→128/k1→768/k3→64/k3],0.466730,0.414683,false,,
1,25,0.473180,6370373,8,[768/k3→512/k1→32/k1→768/k1→512/k1→1024/k3→512/k1→256/k1],0.422846,0.414683,false,,
1,26,0.464133,394885,4,[128/k3→1024/k1→128/k1→768/k1],0.457400,0.414683,false,,
1,27,0.538422,2987301,9,[32/k3→1024/k3→512/k1→64/k1→1024/k1→256/k1→64/k3→1024/k3→1024/k1],0.470669,0.414683,false,,
1,28,0.438270,4217925,6,[64/k1→256/k1→1024/k3→64/k1→1024/k3→128/k3],0.435993,0.414683,false,,
1,29,0.536622,5222469,10,[1024/k1→64/k1→768/k1→256/k3→128/k1→1024/k3→128/k3→768/k3→32/k1→128/k1],0.500039,0.414683,false,,
1,30,0.587039,1120677,8,[128/k1→32/k3→128/k3→256/k1→256/k1→128/k1→768/k3→32/k1],0.501447,0.414683,false,,
1,31,0.414683,14564613,6,[256/k1→768/k3→512/k3→768/k1→768/k3→512/k3],0.420581,0.414683,false,,
1,32,0.449305,6073605,9,[256/k3→256/k3→512/k1→64/k3→768/k3→768/k1→512/k3→256/k1→128/k3],0.413651,0.414683,false,,
1,33,0.441818,2422021,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.412674,0.414683,false,,
1,34,0.541454,1050277,9,[32/k3→512/k3→32/k1→768/k3→64/k1→64/k1→32/k1→256/k1→256/k3],0.507689,0.414683,false,,
1,35,0.455094,16280837,9,[512/k1→768/k3→256/k3→64/k1→768/k1→1024/k1→1024/k3→64/k1→1024/k3],0.428436,0.414683,false,,
1,36,0.426292,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.400454,0.414683,false,,
1,37,0.565916,34153605,9,[512/k3→1024/k3→512/k3→1024/k3→64/k3→256/k3→1024/k1→1024/k3→1024/k3],0.555150,0.414683,false,,
1,38,0.556026,2508741,9,[64/k3→256/k1→768/k3→64/k3→128/k3→512/k1→64/k1→64/k3→768/k1],0.481964,0.414683,false,,
1,39,0.477477,3562309,9,[64/k1→256/k3→128/k3→256/k1→64/k3→256/k1→1024/k3→256/k1→128/k3],0.447500,0.414683,false,,
1,40,0.461406,10744261,10,[256/k3→512/k1→256/k1→128/k3→256/k1→256/k3→768/k3→768/k1→1024/k3→64/k1],0.424150,0.414683,false,,
1,41,0.486552,570437,7,[512/k1→32/k3→64/k3→64/k1→128/k3→128/k1→256/k3],0.479970,0.414683,false,,
1,42,0.457664,1741189,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.437798,0.414683,false,,
1,43,0.512816,2057509,9,[32/k1→1024/k1→64/k1→1024/k1→512/k1→64/k1→256/k1→512/k1→256/k3],0.493534,0.414683,false,,
1,44,0.605810,1474821,10,[128/k1→512/k1→1024/k1→128/k1→512/k1→128/k3→256/k1→32/k1→32/k3→1024/k1],0.506569,0.414683,false,,
1,45,0.544286,2646981,10,[512/k1→128/k3→768/k3→32/k3→32/k3→1024/k3→32/k3→128/k3→768/k1→256/k1],0.478444,0.414683,false,,
1,46,0.448299,7825541,9,[512/k3→512/k3→256/k3→1024/k3→128/k1→1024/k1→128/k3→64/k3→512/k3],0.441413,0.414683,false,,
1,47,0.449187,2703013,6,[32/k3→1024/k3→64/k3→64/k3→1024/k3→128/k3],0.460262,0.414683,false,,
1,48,0.446823,8339013,8,[768/k3→512/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.449416,0.414683,false,,
1,49,0.443283,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.434716,0.414683,false,,
1,50,0.539010,1174341,6,[768/k3→128/k3→128/k1→32/k1→128/k1→768/k1],0.485379,0.414683,false,,
1,51,0.573951,113157,5,[64/k3→128/k3→32/k1→128/k1→128/k1],0.544363,0.414683,false,,
1,52,0.563097,5402949,6,[32/k1→128/k1→32/k3→768/k1→768/k3→32/k1],0.568864,0.414683,false,,
1,53,0.600689,804581,8,[128/k3→256/k3→128/k1→32/k3→1024/k3→32/k1→256/k3→32/k1],0.543061,0.414683,false,,
1,54,0.520271,4767941,5,[64/k3→32/k1→32/k3→512/k1→1024/k3],0.504702,0.414683,false,,
1,55,0.440653,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.417818,0.414683,false,,
1,56,0.471036,1991109,5,[64/k1→512/k1→64/k1→256/k3→768/k3],0.452855,0.414683,false,,
1,57,0.533714,987749,6,[32/k1→128/k3→768/k3→32/k1→128/k1→256/k1],0.512310,0.414683,false,,
1,58,0.535823,2825477,8,[64/k1→128/k1→32/k1→64/k3→512/k3→256/k1→256/k3→768/k3],0.516373,0.414683,false,,
1,59,0.471003,2748133,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.442382,0.414683,false,,
1,60,0.420837,10511877,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.416005,0.414683,false,,
1,61,0.498481,967045,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.465353,0.414683,false,,
1,62,0.562024,10479685,10,[64/k3→256/k3→128/k3→1024/k1→256/k1→128/k3→128/k1→1024/k3→1024/k1→768/k3],0.464866,0.414683,false,,
1,63,0.467651,7464869,7,[32/k1→512/k3→512/k3→768/k3→1024/k1→64/k3→512/k1],0.441302,0.414683,false,,
2,0,0.412745,14564613,6,[256/k1→768/k3→512/k3→768/k1→768/k3→512/k3],0.356178,0.398545,true,champion,31
2,1,0.417041,8339013,8,[768/k3→512/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.377288,0.398545,false,weights,48
2,2,0.401206,1610245,4,[768/k3→128/k3→256/k3→1024/k1],0.363734,0.398545,false,weights,15
2,3,0.423178,2753221,8,[1024/k1→32/k3→64/k3→768/k1→768/k1→128/k3→256/k3→256/k3],0.394163,0.398545,false,add_layer,49
2,4,0.401394,1741189,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.368358,0.398545,false,weights,42
2,5,0.403250,1610245,4,[768/k3→128/k3→256/k3→1024/k1],0.367007,0.398545,false,weights,15
2,6,0.417209,4217925,6,[64/k1→256/k1→1024/k3→64/k1→1024/k3→128/k3],0.379673,0.398545,false,weights,28
2,7,0.424124,25720069,10,[512/k1→768/k3→256/k3→64/k1→768/k1→1024/k1→1024/k3→1024/k3→64/k1→1024/k3],0.384198,0.398545,false,add_layer,35
2,8,0.404505,1754053,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.382185,0.398545,false,weights,14
2,9,0.408915,1600901,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.368843,0.398545,false,weights,11
2,10,0.496580,2515941,5,[256/k1→512/k1→256/k3→512/k3→32/k1],0.439478,0.398545,false,remove_layer,59
2,11,0.414955,10611013,8,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→512/k3→64/k3],0.386262,0.398545,false,remove_layer,5
2,12,0.436541,2593413,7,[768/k3→64/k3→64/k1→768/k3→128/k3→512/k3→128/k1],0.396619,0.398545,false,resize_layer,6
2,13,0.422630,14564613,6,[256/k1→768/k3→512/k3→768/k1→768/k3→512/k3],0.349886,0.398545,false,weights,31
2,14,0.400414,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.403423,0.398545,false,weights,19
2,15,0.422703,4217925,6,[64/k1→256/k1→1024/k3→64/k1→1024/k3→128/k3],0.370693,0.398545,false,weights,28
2,16,0.413252,9967493,7,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3→128/k1],0.384311,0.398545,false,weights,6
2,17,0.422568,17134725,9,[256/k3→256/k3→512/k1→1024/k3→768/k3→768/k1→512/k3→256/k1→128/k3],0.392733,0.398545,false,resize_layer,32
2,18,0.408372,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.391073,0.398545,false,weights,49
2,19,0.410404,2703013,6,[32/k3→1024/k3→64/k3→64/k3→1024/k3→128/k3],0.404939,0.398545,false,weights,47
2,20,0.415333,4580261,7,[32/k1→512/k3→512/k3→256/k3→1024/k1→64/k3→512/k1],0.408152,0.398545,false,resize_layer,63
2,21,0.447279,5987589,8,[1024/k3→768/k1→32/k1→768/k1→128/k3→512/k1→768/k3→64/k3],0.463041,0.398545,false,remove_layer,23
2,22,0.407727,7162181,6,[768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.393122,0.398545,false,resize_layer,14
2,23,0.399952,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.398633,0.398545,false,weights,19
2,24,0.417958,6073605,9,[256/k3→256/k3→512/k1→64/k3→768/k3→768/k1→512/k3→256/k1→128/k3],0.375357,0.398545,false,weights,32
2,25,0.418477,14827781,7,[256/k1→768/k3→512/k3→512/k1→768/k1→768/k3→512/k3],0.362782,0.398545,false,add_layer,31
2,26,0.405321,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.366719,0.398545,false,weights,36
2,27,0.429065,10230661,8,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3→512/k1→128/k1],0.379974,0.398545,false,add_layer,6
2,28,0.419855,9903621,6,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3],0.399604,0.398545,false,remove_layer,6
2,29,0.402136,1741189,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.367048,0.398545,false,weights,42
2,30,0.420009,6022565,7,[32/k1→512/k3→512/k3→512/k3→1024/k1→64/k3→512/k1],0.399513,0.398545,false,resize_layer,63
2,31,0.422736,15821829,6,[768/k1→768/k3→1024/k3→512/k1→1024/k1→256/k3],0.330973,0.398545,false,add_layer,60
2,32,0.419539,2227909,8,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k1→256/k3],0.390584,0.398545,false,add_layer,49
2,33,0.454508,399692,5,[23/k3→128/k3→1024/k1→128/k1→768/k1],0.471871,0.398545,false,add_layer,26
2,34,0.466711,4026820,8,[23/k1→256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.438881,0.398545,false,add_layer,55
2,35,0.407559,9963269,6,[768/k3→64/k3→768/k3→768/k3→512/k3→128/k1],0.419801,0.398545,false,remove_layer,6
2,36,0.417691,7825541,9,[512/k3→512/k3→256/k3→1024/k3→128/k1→1024/k1→128/k3→64/k3→512/k3],0.387561,0.398545,false,weights,46
2,37,0.425089,16280837,9,[512/k1→768/k3→256/k3→64/k1→768/k1→1024/k1→1024/k3→64/k1→1024/k3],0.389763,0.398545,false,weights,35
2,38,0.408580,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.351464,0.398545,false,weights,55
2,39,0.436104,6910853,6,[768/k3→768/k3→512/k1→128/k3→64/k1→768/k3],0.340814,0.398545,false,add_layer,11
2,40,0.398545,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.399819,0.398545,false,weights,19
2,41,0.423631,9587077,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.369328,0.398545,false,weights,5
2,42,0.438903,5925701,9,[256/k3→256/k3→512/k1→64/k3→768/k3→768/k1→512/k3→256/k1→64/k3],0.371203,0.398545,false,resize_layer,32
2,43,0.405039,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.359085,0.398545,false,weights,36
2,44,0.399115,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.402491,0.398545,false,weights,19
2,45,0.417461,7464869,7,[32/k1→512/k3→512/k3→768/k3→1024/k1→64/k3→512/k1],0.395203,0.398545,false,weights,63
2,46,0.472144,823621,5,[256/k3→256/k3→256/k1→32/k3→1024/k1],0.410100,0.398545,false,resize_layer,33
2,47,0.409937,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.389685,0.398545,false,weights,49
2,48,0.454000,7937157,8,[768/k3→512/k1→512/k1→32/k1→32/k3→256/k1→768/k3→768/k3],0.421482,0.398545,false,resize_layer,48
2,49,0.430078,6407557,9,[1024/k3→768/k1→64/k3→32/k1→768/k1→128/k3→512/k1→768/k3→64/k3],0.377377,0.398545,false,weights,23
2,50,0.516504,5424773,8,[768/k1→64/k3→32/k1→768/k1→128/k3→512/k1→768/k3→64/k3],0.452635,0.398545,false,remove_layer,23
2,51,0.422736,10760901,11,[256/k3→512/k1→256/k1→128/k3→128/k1→256/k1→256/k3→768/k3→768/k1→1024/k3→64/k1],0.377427,0.398545,false,add_layer,40
2,52,0.425687,10481861,9,[256/k3→512/k1→256/k1→256/k1→256/k3→768/k3→768/k1→1024/k3→64/k1],0.426332,0.398545,false,remove_layer,40
2,53,0.399668,394885,4,[128/k3→1024/k1→128/k1→768/k1],0.402626,0.398545,false,weights,26
2,54,0.399850,2734085,5,[512/k3→256/k1→512/k1→256/k3→512/k3],0.392281,0.398545,false,remove_layer,59
2,55,0.420310,5268549,7,[64/k1→256/k1→1024/k3→64/k1→1024/k3→1024/k1→128/k3],0.369102,0.398545,false,add_layer,28
2,56,0.453055,7797061,7,[512/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.439855,0.398545,false,remove_layer,48
2,57,0.399998,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.397917,0.398545,false,weights,19
2,58,0.417988,8339013,8,[768/k3→512/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.384648,0.398545,false,weights,48
2,59,0.403345,2422021,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.365198,0.398545,false,weights,33
2,60,0.411537,7825541,9,[512/k3→512/k3→256/k3→1024/k3→128/k1→1024/k1→128/k3→64/k3→512/k3],0.391946,0.398545,false,weights,46
2,61,0.402527,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.349340,0.398545,false,weights,55
2,62,0.406943,2049477,6,[768/k3→64/k1→1024/k3→64/k3→1024/k3→64/k1],0.379849,0.398545,false,resize_layer,14
2,63,0.435193,4657541,6,[768/k3→64/k3→64/k1→768/k3→512/k3→128/k1],0.416584,0.398545,false,remove_layer,6
3,0,0.401979,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.375325,0.396128,true,champion,40
3,1,0.398601,394885,4,[128/k3→1024/k1→128/k1→768/k1],0.386178,0.396128,false,weights,53
3,2,0.414410,1748613,6,[768/k3→512/k1→128/k3→128/k3→64/k1→768/k3],0.331345,0.396128,false,add_layer,9
3,3,0.426957,260613,3,[1024/k1→128/k1→768/k1],0.438380,0.396128,false,remove_layer,53
3,4,0.408172,1741189,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.333436,0.396128,false,weights,4
3,5,0.424527,3961221,6,[768/k3→512/k1→512/k3→128/k3→64/k1→768/k3],0.318034,0.396128,false,add_layer,9
3,6,0.443634,11264645,7,[1024/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.344290,0.396128,false,resize_layer,38
3,7,0.405084,1610245,4,[768/k3→128/k3→256/k3→1024/k1],0.334451,0.396128,false,weights,2
3,8,0.411358,9963269,6,[768/k3→64/k3→768/k3→768/k3→512/k3→128/k1],0.372422,0.396128,false,weights,35
3,9,0.415949,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.313990,0.396128,false,weights,38
3,10,0.412397,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.373911,0.396128,false,weights,47
3,11,0.405047,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.375451,0.396128,false,weights,23
3,12,0.408333,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.332230,0.396128,false,weights,26
3,13,0.409542,9963269,6,[768/k3→64/k3→768/k3→768/k3→512/k3→128/k1],0.371987,0.396128,false,weights,35
3,14,0.416452,1302405,5,[768/k3→512/k1→128/k3→64/k1→256/k3],0.342870,0.396128,false,resize_layer,9
3,15,0.403152,12472133,7,[768/k3→768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.368575,0.396128,false,add_layer,22
3,16,0.422966,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.310738,0.396128,false,weights,38
3,17,0.499547,904709,6,[768/k3→64/k1→32/k3→64/k3→1024/k3→64/k1],0.394681,0.396128,false,resize_layer,8
3,18,0.404482,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.375751,0.396128,false,weights,47
3,19,0.491959,591493,3,[128/k3→256/k3→1024/k1],0.430852,0.396128,false,remove_layer,2
3,20,0.409682,1600901,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.335515,0.396128,false,weights,9
3,21,0.420503,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.310990,0.396128,false,weights,38
3,22,0.720495,573221,4,[512/k1→1024/k1→32/k1→32/k1],0.769954,0.396128,false,resize_layer,14
3,23,0.409191,1600901,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.325268,0.396128,false,weights,9
3,24,0.403522,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.378431,0.396128,false,weights,40
3,25,0.446310,59205,3,[512/k1→32/k1→768/k1],0.473023,0.396128,false,remove_layer,23
3,26,0.439559,147077,3,[128/k3→128/k1→768/k1],0.445710,0.396128,false,remove_layer,53
3,27,0.409358,7162181,6,[768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.357788,0.396128,false,weights,22
3,28,0.423581,3930885,6,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1],0.373085,0.396128,false,remove_layer,61
3,29,0.408908,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.368909,0.396128,false,weights,18
3,30,0.419384,774149,4,[512/k1→1024/k1→128/k1→768/k1],0.361326,0.396128,false,resize_layer,23
3,31,0.465773,2734660,6,[23/k1→512/k3→256/k1→512/k1→256/k3→512/k3],0.438175,0.396128,false,add_layer,54
3,32,0.400356,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.378280,0.396128,false,weights,40
3,33,0.403819,7162181,6,[768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.370066,0.396128,false,weights,22
3,34,0.404459,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.373782,0.396128,false,weights,44
3,35,0.401996,5094405,6,[512/k3→256/k1→512/k1→512/k3→256/k3→512/k3],0.344158,0.396128,false,add_layer,54
3,36,0.408554,1610245,4,[768/k3→128/k3→256/k3→1024/k1],0.331189,0.396128,false,weights,5
3,37,0.412698,2049477,6,[768/k3→64/k1→1024/k3→64/k3→1024/k3→64/k1],0.347364,0.396128,false,weights,62
3,38,0.417068,1527589,5,[32/k3→1024/k3→64/k3→64/k3→1024/k3],0.432519,0.396128,false,remove_layer,19
3,39,0.410447,2049477,6,[768/k3→64/k1→1024/k3→64/k3→1024/k3→64/k1],0.358167,0.396128,false,weights,62
3,40,0.400479,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.375296,0.396128,false,weights,40
3,41,0.416286,2422021,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.326456,0.396128,false,weights,59
3,42,0.680951,1851365,7,[32/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.448181,0.396128,false,resize_layer,47
3,43,0.415400,4092293,8,[256/k3→256/k1→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.319704,0.396128,false,add_layer,61
3,44,0.412325,2331525,7,[1024/k3→128/k3→128/k1→256/k1→256/k3→768/k1→128/k1],0.336534,0.396128,false,add_layer,4
3,45,0.400705,1956997,5,[256/k3→256/k3→256/k1→512/k3→128/k1],0.377291,0.396128,false,resize_layer,59
3,46,0.405379,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.330154,0.396128,false,weights,43
3,47,0.409429,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.374827,0.396128,false,weights,47
3,48,0.440065,15273221,7,[768/k3→768/k3→64/k3→768/k3→768/k3→512/k3→128/k1],0.348569,0.396128,false,add_layer,35
3,49,0.412615,1097605,4,[512/k1→1024/k1→256/k1→128/k3],0.409463,0.396128,false,resize_layer,43
3,50,0.411132,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.335749,0.396128,false,weights,43
3,51,0.417342,4026245,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.317612,0.396128,false,weights,61
3,52,0.704195,1349349,4,[768/k3→128/k3→256/k3→32/k1],0.751971,0.396128,false,resize_layer,5
3,53,0.426215,260613,3,[1024/k1→128/k1→768/k1],0.438377,0.396128,false,remove_layer,53
3,54,0.406708,1754053,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.351972,0.396128,false,weights,8
3,55,0.401339,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.380625,0.396128,false,weights,23
3,56,0.418497,9963269,6,[768/k3→64/k3→768/k3→768/k3→512/k3→128/k1],0.364802,0.396128,false,weights,35
3,57,0.413020,1754053,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.351830,0.396128,false,weights,8
3,58,0.409520,1693189,5,[768/k3→64/k1→768/k3→64/k3→1024/k3],0.397414,0.396128,false,remove_layer,8
3,59,0.420763,1003781,4,[512/k1→1024/k1→256/k1→768/k1],0.368988,0.396128,false,resize_layer,44
3,60,0.397816,2734085,5,[512/k3→256/k1→512/k1→256/k3→512/k3],0.346213,0.396128,false,weights,54
3,61,0.405700,1600901,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.338362,0.396128,false,weights,9
3,62,0.396128,1183749,3,[768/k3→128/k3→1024/k1],0.398871,0.396128,false,remove_layer,5
3,63,0.407606,1552133,4,[512/k3→256/k1→512/k1→256/k3],0.414223,0.396128,false,remove_layer,54
4,0,0.397617,1183749,3,[768/k3→128/k3→1024/k1],0.353846,0.396128,true,champion,62
4,1,0.437682,88389,3,[1024/k1→32/k1→768/k1],0.453486,0.396128,false,remove_layer,0
4,2,0.521357,322373,4,[512/k3→256/k1→32/k1→256/k3],0.412681,0.396128,false,resize_layer,63
4,3,0.414164,1956997,5,[256/k3→256/k3→256/k1→512/k3→128/k1],0.315524,0.396128,false,weights,45
4,4,0.402686,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.357667,0.396128,false,weights,24
4,5,0.406637,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.357775,0.396128,false,weights,40
4,6,0.481048,602500,5,[23/k1→512/k1→1024/k1→32/k1→768/k1],0.472015,0.396128,false,add_layer,40
4,7,0.420542,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.345537,0.396128,false,weights,29
4,8,0.405972,601925,4,[512/k1→1024/k1→32/k1→768/k1],0.358037,0.396128,false,weights,11
4,9,0.411531,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.349941,0.396128,false,weights,29
4,10,0.398536,1552133,4,[512/k3→256/k1→512/k1→256/k3],0.356276,0.396128,false,weights,63
4,11,0.440204,1366661,4,[256/k3→256/k1→512/k3→128/k1],0.443823,0.396128,false,remove_layer,45
4,12,0.413781,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.308905,0.396128,false,weights,12
4,13,0.423551,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.344758,0.396128,false,weights,18
4,14,0.410986,5094405,6,[512/k3→256/k1→512/k1→512/k3→256/k3→512/k3],0.300938,0.396128,false,weights,35
4,15,0.430310,7162181,6,[768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.310716,0.396128,false,weights,33
4,16,0.415984,3168261,4,[512/k1→1024/k1→256/k1→1024/k3],0.306861,0.396128,false,weights,12
4,17,0.430321,12472133,7,[768/k3→768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.313544,0.396128,false,weights,15
4,18,0.397866,1552133,4,[512/k3→256/k1→512/k1→256/k3],0.358728,0.396128,false,weights,63
4,19,0.405968,1330949,3,[512/k1→1024/k1→768/k1],0.393251,0.396128,false,remove_layer,55
4,20,0.430214,12472133,7,[768/k3→768/k3→768/k1→768/k3→64/k3→1024/k3→64/k1],0.306289,0.396128,false,weights,15
4,21,0.417071,2161861,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.344579,0.396128,false,weights,29
