generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
17,10,0.412333,8312581,3,[1024/k3→768/k3→768/k1],0.190944,0.383099,false,add_layer,17
17,11,0.428901,7764208,3,[69/k3→1024/k3→768/k3],0.268809,0.383099,false,add_layer,8
17,12,0.410411,2999045,2,[1024/k3→256/k3],0.220330,0.383099,false,weights,25
17,13,0.401705,7721221,2,[1024/k3→768/k3],0.226051,0.383099,false,weights,3
17,14,0.404151,7721221,2,[1024/k3→768/k3],0.216251,0.383099,false,weights,6
17,15,0.405892,7721221,2,[1024/k3→768/k3],0.210176,0.383099,false,weights,33
17,16,0.415283,643077,1,[1024/k3],0.403529,0.383099,false,remove_layer,6
17,17,0.401463,7721221,2,[1024/k3→768/k3],0.222937,0.383099,false,weights,58
17,18,0.404203,1500421,2,[512/k3→256/k3],0.224644,0.383099,false,resize_layer,54
17,19,0.395408,7721221,2,[1024/k3→768/k3],0.226103,0.383099,false,weights,58
17,20,0.405017,7721221,2,[1024/k3→768/k3],0.223030,0.383099,false,weights,6
17,21,0.405963,2249733,2,[768/k3→256/k3],0.217039,0.383099,false,weights,20
17,22,0.405039,2249733,2,[768/k3→256/k3],0.230838,0.383099,false,weights,54
17,23,0.395167,7721221,2,[1024/k3→768/k3],0.229023,0.383099,false,weights,58
17,24,0.404432,7721221,2,[1024/k3→768/k3],0.218811,0.383099,false,weights,37
17,25,0.416111,643077,1,[1024/k3],0.405223,0.383099,false,remove_layer,8
17,26,0.404458,7721221,2,[1024/k3→768/k3],0.215600,0.383099,false,weights,3
17,27,0.407643,2999045,2,[1024/k3→256/k3],0.218112,0.383099,false,weights,25
17,28,0.411171,2249733,2,[768/k3→256/k3],0.215362,0.383099,false,weights,59
17,29,0.409497,7721221,2,[1024/k3→768/k3],0.214333,0.383099,false,weights,53
17,30,0.403943,7721221,2,[1024/k3→768/k3],0.219070,0.383099,false,weights,43
17,31,0.424178,2292720,3,[69/k3→768/k3→256/k3],0.294142,0.383099,false,add_layer,20
17,32,0.409855,95461,2,[32/k3→256/k3],0.362582,0.383099,false,resize_layer,59
17,33,0.406101,2249733,2,[768/k3→256/k3],0.217242,0.383099,false,weights,59
17,34,0.407226,2249733,2,[768/k3→256/k3],0.220604,0.383099,false,weights,42
17,35,0.422174,482309,1,[768/k3],0.417626,0.383099,false,remove_layer,59
17,36,0.400279,7721221,2,[1024/k3→768/k3],0.221309,0.383099,false,weights,1
17,37,0.405839,2999045,2,[1024/k3→256/k3],0.222210,0.383099,false,weights,25
17,38,0.463064,482309,1,[768/k3],0.458946,0.383099,false,remove_layer,37
17,39,0.404120,7721221,2,[1024/k3→768/k3],0.221419,0.383099,false,weights,43
17,40,0.461225,7726120,3,[69/k1→1024/k3→768/k3],0.296614,0.383099,false,add_layer,3
17,41,0.467860,482309,1,[768/k3],0.467082,0.383099,false,remove_layer,6
17,42,0.402385,7721221,2,[1024/k3→768/k3],0.220889,0.383099,false,weights,8
17,43,0.432737,7764208,3,[69/k3→1024/k3→768/k3],0.274854,0.383099,false,add_layer,33
17,44,0.403411,7721221,2,[1024/k3→768/k3],0.219522,0.383099,false,weights,6
17,45,0.412785,2249733,2,[768/k3→256/k3],0.207288,0.383099,false,weights,20
17,46,0.408185,7721221,2,[1024/k3→768/k3],0.213358,0.383099,false,weights,3
17,47,0.462216,482309,1,[768/k3],0.462332,0.383099,false,remove_layer,53
17,48,0.396613,7721221,2,[1024/k3→768/k3],0.225561,0.383099,false,weights,58
17,49,0.422908,17160453,3,[1024/k3→1024/k3→768/k3],0.177304,0.383099,false,add_layer,58
17,50,0.403066,7721221,2,[1024/k3→768/k3],0.214900,0.383099,false,weights,8
17,51,0.400625,7721221,2,[1024/k3→768/k3],0.221909,0.383099,false,weights,3
17,52,0.403739,7721221,2,[1024/k3→768/k3],0.223058,0.383099,false,weights,43
17,53,0.403131,7721221,2,[1024/k3→768/k3],0.218670,0.383099,false,weights,6
17,54,0.402624,7721221,2,[1024/k3→768/k3],0.223488,0.383099,false,weights,8
17,55,0.424503,3589381,3,[1024/k3→256/k3→256/k3],0.188326,0.383099,false,add_layer,25
17,56,0.402133,7721221,2,[1024/k3→768/k3],0.227161,0.383099,false,weights,37
17,57,0.425236,8771845,3,[1024/k3→1024/k1→768/k3],0.174321,0.383099,false,add_layer,6
17,58,0.403501,7721221,2,[1024/k3→768/k3],0.228419,0.383099,false,weights,37
17,59,0.403885,7721221,2,[1024/k3→768/k3],0.220622,0.383099,false,weights,6
17,60,0.470589,482309,1,[768/k3],0.469496,0.383099,false,remove_layer,33
17,61,0.397852,7721221,2,[1024/k3→768/k3],0.223076,0.383099,false,weights,58
17,62,0.407119,7721221,2,[1024/k3→768/k3],0.215948,0.383099,false,weights,37
17,63,0.464993,2254632,3,[69/k1→768/k3→256/k3],0.319118,0.383099,false,add_layer,54
18,0,0.415302,7721221,2,[1024/k3→768/k3],0.185767,0.383099,true,champion,23
18,1,0.467459,482309,1,[768/k3],0.468417,0.383099,false,remove_layer,42
18,2,0.422130,8771845,3,[1024/k3→1024/k1→768/k3],0.175798,0.383099,false,add_layer,50
18,3,0.425338,8771845,3,[1024/k3→1024/k1→768/k3],0.169166,0.383099,false,add_layer,5
18,4,0.406863,7721221,2,[1024/k3→768/k3],0.204198,0.383099,false,weights,9
18,5,0.401134,7721221,2,[1024/k3→768/k3],0.215364,0.383099,false,weights,5
18,6,0.409532,7721221,2,[1024/k3→768/k3],0.202508,0.383099,false,weights,36
18,7,0.410062,7721221,2,[1024/k3→768/k3],0.206374,0.383099,false,weights,5
18,8,0.413287,643077,1,[1024/k3],0.401102,0.383099,false,remove_layer,23
18,9,0.409625,7721221,2,[1024/k3→768/k3],0.201124,0.383099,false,weights,48
18,10,0.469971,482309,1,[768/k3],0.470570,0.383099,false,remove_layer,50
18,11,0.465698,482309,1,[768/k3],0.467082,0.383099,false,remove_layer,9
18,12,0.420863,13031173,3,[1024/k3→768/k3→768/k3],0.187339,0.383099,false,add_layer,5
18,13,0.431071,17160453,3,[1024/k3→1024/k3→768/k3],0.156434,0.383099,false,add_layer,5
18,14,0.408398,7721221,2,[1024/k3→768/k3],0.202595,0.383099,false,weights,48
18,15,0.400976,7721221,2,[1024/k3→768/k3],0.214493,0.383099,false,weights,61
18,16,0.467459,482309,1,[768/k3],0.468418,0.383099,false,remove_layer,42
18,17,0.411987,7721221,2,[1024/k3→768/k3],0.198212,0.383099,false,weights,5
18,18,0.469909,482309,1,[768/k3],0.468913,0.383099,false,remove_layer,19
18,19,0.408821,7721221,2,[1024/k3→768/k3],0.198915,0.383099,false,weights,48
18,20,0.408401,5360133,2,[1024/k3→512/k3],0.203054,0.383099,false,resize_layer,23
18,21,0.409846,7721221,2,[1024/k3→768/k3],0.198634,0.383099,false,weights,42
18,22,0.410597,7721221,2,[1024/k3→768/k3],0.205402,0.383099,false,weights,42
18,23,0.407710,7721221,2,[1024/k3→768/k3],0.210054,0.383099,false,weights,56
18,24,0.404030,7721221,2,[1024/k3→768/k3],0.208579,0.383099,false,weights,61
18,25,0.406287,969861,2,[128/k3→768/k3],0.243946,0.383099,false,resize_layer,9
18,26,0.410532,7721221,2,[1024/k3→768/k3],0.199714,0.383099,false,weights,42
18,27,0.403261,7721221,2,[1024/k3→768/k3],0.211062,0.383099,false,weights,23
18,28,0.405629,7721221,2,[1024/k3→768/k3],0.206675,0.383099,false,weights,23
18,29,0.403513,7721221,2,[1024/k3→768/k3],0.211460,0.383099,false,weights,13
18,30,0.434319,17160453,3,[1024/k3→1024/k3→768/k3],0.152905,0.383099,false,add_layer,42
18,31,0.408875,7721221,2,[1024/k3→768/k3],0.204372,0.383099,false,weights,42
18,32,0.417425,643077,1,[1024/k3],0.405835,0.383099,false,remove_layer,56
18,33,0.404299,7721221,2,[1024/k3→768/k3],0.209183,0.383099,false,weights,50
18,34,0.408810,7721221,2,[1024/k3→768/k3],0.196881,0.383099,false,weights,50
18,35,0.414612,643077,1,[1024/k3],0.402193,0.383099,false,remove_layer,4
18,36,0.469230,482309,1,[768/k3],0.469489,0.383099,false,remove_layer,36
18,37,0.405041,7721221,2,[1024/k3→768/k3],0.207974,0.383099,false,weights,9
18,38,0.399227,7721221,2,[1024/k3→768/k3],0.219500,0.383099,false,weights,5
18,39,0.464559,482309,1,[768/k3],0.464370,0.383099,false,remove_layer,13
18,40,0.405438,7721221,2,[1024/k3→768/k3],0.207781,0.383099,false,weights,5
18,41,0.414964,643077,1,[1024/k3],0.402979,0.383099,false,remove_layer,48
18,42,0.404521,7721221,2,[1024/k3→768/k3],0.211928,0.383099,false,weights,42
18,43,0.407839,7721221,2,[1024/k3→768/k3],0.200827,0.383099,false,weights,4
18,44,0.414409,5360133,2,[1024/k3→512/k3],0.197330,0.383099,false,resize_layer,56
18,45,0.410609,8312581,3,[1024/k3→768/k3→768/k1],0.193350,0.383099,false,add_layer,17
18,46,0.425347,8771845,3,[1024/k3→1024/k1→768/k3],0.169313,0.383099,false,add_layer,5
18,47,0.415510,643077,1,[1024/k3],0.402936,0.383099,false,remove_layer,51
18,48,0.407263,7721221,2,[1024/k3→768/k3],0.205337,0.383099,false,weights,51
18,49,0.419559,8312581,3,[1024/k3→768/k3→768/k1],0.174846,0.383099,false,add_layer,9
18,50,0.404396,7721221,2,[1024/k3→768/k3],0.206208,0.383099,false,weights,4
18,51,0.408583,7721221,2,[1024/k3→768/k3],0.202785,0.383099,false,weights,5
18,52,0.409441,7721221,2,[1024/k3→768/k3],0.209158,0.383099,false,weights,56
18,53,0.400698,7721221,2,[1024/k3→768/k3],0.215509,0.383099,false,weights,51
18,54,0.417966,10082309,2,[1024/k3→1024/k3],0.180784,0.383099,false,resize_layer,48
18,55,0.403569,7721221,2,[1024/k3→768/k3],0.212043,0.383099,false,weights,4
18,56,0.434276,7764208,3,[69/k3→1024/k3→768/k3],0.260622,0.383099,false,add_layer,9
18,57,0.405272,7721221,2,[1024/k3→768/k3],0.213264,0.383099,false,weights,56
18,58,0.407590,7721221,2,[1024/k3→768/k3],0.207224,0.383099,false,weights,42
18,59,0.402338,7721221,2,[1024/k3→768/k3],0.211833,0.383099,false,weights,17
18,60,0.417959,643077,1,[1024/k3],0.411340,0.383099,false,remove_layer,7
18,61,0.472355,1228229,2,[1024/k3→64/k3],0.420852,0.383099,false,resize_layer,54
18,62,0.418693,10082309,2,[1024/k3→1024/k3],0.185044,0.383099,false,resize_layer,13
18,63,0.407387,1934341,2,[256/k3→768/k3],0.229930,0.383099,false,resize_layer,54
19,0,0.417395,7721221,2,[1024/k3→768/k3],0.178758,0.383099,true,champion,38
19,1,0.408837,7721221,2,[1024/k3→768/k3],0.197507,0.383099,false,weights,5
19,2,0.437562,7764208,3,[69/k3→1024/k3→768/k3],0.258937,0.383099,false,add_layer,55
19,3,0.412752,5792261,2,[768/k3→768/k3],0.195820,0.383099,false,resize_layer,57
19,4,0.412077,7721221,2,[1024/k3→768/k3],0.187893,0.383099,false,weights,24
19,5,0.409212,7721221,2,[1024/k3→768/k3],0.201577,0.383099,false,weights,50
19,6,0.402835,7721221,2,[1024/k3→768/k3],0.200250,0.383099,false,weights,28
19,7,0.414837,7721221,2,[1024/k3→768/k3],0.187772,0.383099,false,weights,24
19,8,0.408199,7721221,2,[1024/k3→768/k3],0.198018,0.383099,false,weights,29
19,9,0.464538,482309,1,[768/k3],0.463532,0.383099,false,remove_layer,55
19,10,0.410325,7721221,2,[1024/k3→768/k3],0.191336,0.383099,false,weights,55
19,11,0.406755,7721221,2,[1024/k3→768/k3],0.200108,0.383099,false,weights,42
19,12,0.418385,13031173,3,[1024/k3→768/k3→768/k3],0.183915,0.383099,false,add_layer,15
19,13,0.470879,482309,1,[768/k3],0.472735,0.383099,false,remove_layer,38
19,14,0.408702,7721221,2,[1024/k3→768/k3],0.196853,0.383099,false,weights,28
19,15,0.412139,7721221,2,[1024/k3→768/k3],0.197228,0.383099,false,weights,24
19,16,0.405528,7721221,2,[1024/k3→768/k3],0.201948,0.383099,false,weights,24
19,17,0.414484,7721221,2,[1024/k3→768/k3],0.190052,0.383099,false,weights,59
19,18,0.409670,3863301,2,[512/k3→768/k3],0.207785,0.383099,false,resize_layer,28
19,19,0.412885,7721221,2,[1024/k3→768/k3],0.198382,0.383099,false,weights,42
19,20,0.412163,7721221,2,[1024/k3→768/k3],0.191112,0.383099,false,weights,27
19,21,0.407639,7721221,2,[1024/k3→768/k3],0.194011,0.383099,false,weights,40
19,22,0.411378,7721221,2,[1024/k3→768/k3],0.192111,0.383099,false,weights,29
19,23,0.433577,8771845,3,[1024/k3→1024/k1→768/k3],0.157914,0.383099,false,add_layer,42
19,24,0.405830,7721221,2,[1024/k3→768/k3],0.198422,0.383099,false,weights,24
19,25,0.416257,7721221,2,[1024/k3→768/k3],0.185068,0.383099,false,weights,50
19,26,0.412323,7721221,2,[1024/k3→768/k3],0.195566,0.383099,false,weights,29
19,27,0.415888,643077,1,[1024/k3],0.402417,0.383099,false,remove_layer,42
19,28,0.408565,7721221,2,[1024/k3→768/k3],0.196594,0.383099,false,weights,40
19,29,0.415404,643077,1,[1024/k3],0.401187,0.383099,false,remove_layer,55
19,30,0.410664,7721221,2,[1024/k3→768/k3],0.198499,0.383099,false,weights,55
19,31,0.409555,7721221,2,[1024/k3→768/k3],0.200772,0.383099,false,weights,29
19,32,0.413204,7721221,2,[1024/k3→768/k3],0.189590,0.383099,false,weights,59
19,33,0.410375,7721221,2,[1024/k3→768/k3],0.204324,0.383099,false,weights,57
19,34,0.415163,643077,1,[1024/k3],0.401730,0.383099,false,remove_layer,50
19,35,0.408964,7721221,2,[1024/k3→768/k3],0.194485,0.383099,false,weights,24
19,36,0.412265,7721221,2,[1024/k3→768/k3],0.190873,0.383099,false,weights,37
19,37,0.415669,643077,1,[1024/k3],0.403597,0.383099,false,remove_layer,29
19,38,0.412408,7721221,2,[1024/k3→768/k3],0.191008,0.383099,false,weights,5
19,39,0.407645,7721221,2,[1024/k3→768/k3],0.202828,0.383099,false,weights,42
19,40,0.402975,7721221,2,[1024/k3→768/k3],0.202331,0.383099,false,weights,24
19,41,0.472498,482309,1,[768/k3],0.472929,0.383099,false,remove_layer,42
19,42,0.401680,1818501,2,[1024/k3→128/k3],0.247627,0.383099,false,resize_layer,27
19,43,0.433272,17160453,3,[1024/k3→1024/k3→768/k3],0.150739,0.383099,false,add_layer,50
19,44,0.406688,7721221,2,[1024/k3→768/k3],0.202519,0.383099,false,weights,15
19,45,0.415430,643077,1,[1024/k3],0.401312,0.383099,false,remove_layer,59
19,46,0.423110,13031173,3,[1024/k3→768/k3→768/k3],0.183784,0.383099,false,add_layer,57
19,47,0.406090,7721221,2,[1024/k3→768/k3],0.201644,0.383099,false,weights,15
19,48,0.411966,7721221,2,[1024/k3→768/k3],0.188011,0.383099,false,weights,50
19,49,0.434033,17160453,3,[1024/k3→1024/k3→768/k3],0.150442,0.383099,false,add_layer,24
19,50,0.415313,643077,1,[1024/k3],0.401074,0.383099,false,remove_layer,40
19,51,0.409921,7721221,2,[1024/k3→768/k3],0.190388,0.383099,false,weights,40
19,52,0.408612,7721221,2,[1024/k3→768/k3],0.194243,0.383099,false,weights,38
19,53,0.405584,487621,2,[64/k3→768/k3],0.295344,0.383099,false,resize_layer,24
19,54,0.415273,7721221,2,[1024/k3→768/k3],0.187205,0.383099,false,weights,27
19,55,0.418056,7721221,2,[1024/k3→768/k3],0.179688,0.383099,false,weights,28
19,56,0.412684,7721221,2,[1024/k3→768/k3],0.197653,0.383099,false,weights,37
19,57,0.413463,7721221,2,[1024/k3→768/k3],0.187254,0.383099,false,weights,5
19,58,0.407371,7721221,2,[1024/k3→768/k3],0.201527,0.383099,false,weights,37
19,59,0.404738,7721221,2,[1024/k3→768/k3],0.200215,0.383099,false,weights,33
19,60,0.407657,7721221,2,[1024/k3→768/k3],0.204808,0.383099,false,weights,27
19,61,0.415163,643077,1,[1024/k3],0.401730,0.383099,false,remove_layer,50
19,62,0.406209,7721221,2,[1024/k3→768/k3],0.197653,0.383099,false,weights,24
19,63,0.411351,7721221,2,[1024/k3→768/k3],0.198333,0.383099,false,weights,27
20,0,0.411889,1818501,2,[1024/k3→128/k3],0.210888,0.383099,true,champion,42
20,1,0.410706,7721221,2,[1024/k3→768/k3],0.192354,0.383099,false,weights,39
20,2,0.413415,5360133,2,[1024/k3→512/k3],0.183786,0.383099,false,resize_layer,44
20,3,0.414490,643077,1,[1024/k3],0.400868,0.383099,false,remove_layer,47
20,4,0.410049,7721221,2,[1024/k3→768/k3],0.190685,0.383099,false,weights,44
20,5,0.411482,7721221,2,[1024/k3→768/k3],0.190408,0.383099,false,weights,44
20,6,0.412616,7721221,2,[1024/k3→768/k3],0.191102,0.383099,false,weights,16
20,7,0.428687,11257733,3,[1024/k3→1024/k3→128/k3],0.157894,0.383099,false,add_layer,42
20,8,0.412656,7721221,2,[1024/k3→768/k3],0.187349,0.383099,false,weights,44
20,9,0.414668,7721221,2,[1024/k3→768/k3],0.189236,0.383099,false,weights,44
20,10,0.415603,7721221,2,[1024/k3→768/k3],0.191145,0.383099,false,weights,58
20,11,0.408410,7721221,2,[1024/k3→768/k3],0.191945,0.383099,false,weights,39
20,12,0.471237,482309,1,[768/k3],0.473001,0.383099,false,remove_layer,21
20,13,0.412721,7721221,2,[1024/k3→768/k3],0.183777,0.383099,false,weights,62
20,14,0.417971,7721221,2,[1024/k3→768/k3],0.182902,0.383099,false,weights,62
20,15,0.412207,7721221,2,[1024/k3→768/k3],0.191484,0.383099,false,weights,62
20,16,0.412415,487621,2,[64/k3→768/k3],0.267631,0.383099,false,weights,53
20,17,0.437119,17160453,3,[1024/k3→1024/k3→768/k3],0.142002,0.383099,false,add_layer,60
20,18,0.415280,7721221,2,[1024/k3→768/k3],0.177496,0.383099,false,weights,24
20,19,0.405249,1818501,2,[1024/k3→128/k3],0.221872,0.383099,false,weights,42
20,20,0.417839,7721221,2,[1024/k3→768/k3],0.180209,0.383099,false,weights,62
20,21,0.406791,1818501,2,[1024/k3→128/k3],0.221746,0.383099,false,weights,42
20,22,0.415270,7721221,2,[1024/k3→768/k3],0.184316,0.383099,false,weights,8
20,23,0.426398,10082309,2,[1024/k3→1024/k3],0.162924,0.383099,false,resize_layer,8
20,24,0.409474,7721221,2,[1024/k3→768/k3],0.193385,0.383099,false,weights,6
20,25,0.413549,7721221,2,[1024/k3→768/k3],0.184889,0.383099,false,weights,16
20,26,0.408373,7721221,2,[1024/k3→768/k3],0.191776,0.383099,false,weights,40
20,27,0.473287,482309,1,[768/k3],0.473510,0.383099,false,remove_layer,62
20,28,0.410255,1934341,2,[256/k3→768/k3],0.215761,0.383099,false,resize_layer,59
20,29,0.417004,7721221,2,[1024/k3→768/k3],0.188544,0.383099,false,weights,60
20,30,0.409541,7721221,2,[1024/k3→768/k3],0.190467,0.383099,false,weights,24
20,31,0.416296,7721221,2,[1024/k3→768/k3],0.185603,0.383099,false,weights,24
20,32,0.412297,5792261,2,[768/k3→768/k3],0.191168,0.383099,false,resize_layer,44
20,33,0.420561,8312581,3,[1024/k3→768/k3→768/k1],0.161901,0.383099,false,add_layer,6
20,34,0.413452,7721221,2,[1024/k3→768/k3],0.183119,0.383099,false,weights,62
20,35,0.419249,246501,2,[32/k3→768/k3],0.361607,0.383099,false,resize_layer,58
20,36,0.432009,8771845,3,[1024/k3→1024/k1→768/k3],0.149789,0.383099,false,add_layer,47
20,37,0.458009,482309,1,[768/k3],0.459223,0.383099,false,remove_layer,53
20,38,0.471237,482309,1,[768/k3],0.473001,0.383099,false,remove_layer,21
20,39,0.411316,7721221,2,[1024/k3→768/k3],0.186723,0.383099,false,weights,6
20,40,0.415911,7721221,2,[1024/k3→768/k3],0.182637,0.383099,false,weights,16
20,41,0.411718,487621,2,[64/k3→768/k3],0.269283,0.383099,false,weights,53
20,42,0.417021,246501,2,[32/k3→768/k3],0.359624,0.383099,false,resize_layer,11
20,43,0.425396,8312581,3,[1024/k3→768/k3→768/k1],0.162962,0.383099,false,add_layer,58
20,44,0.408900,7721221,2,[1024/k3→768/k3],0.192010,0.383099,false,weights,16
20,45,0.416035,643077,1,[1024/k3],0.402759,0.383099,false,remove_layer,58
20,46,0.411218,7721221,2,[1024/k3→768/k3],0.188266,0.383099,false,weights,24
20,47,0.417050,7721221,2,[1024/k3→768/k3],0.174549,0.383099,false,weights,16
20,48,0.411846,7721221,2,[1024/k3→768/k3],0.190550,0.383099,false,weights,60
20,49,0.414789,7721221,2,[1024/k3→768/k3],0.181980,0.383099,false,weights,8
20,50,0.414695,7721221,2,[1024/k3→768/k3],0.186429,0.383099,false,weights,58
20,51,0.413545,487621,2,[64/k3→768/k3],0.265922,0.383099,false,weights,53
20,52,0.414758,643077,1,[1024/k3],0.400956,0.383099,false,remove_layer,44
20,53,0.413014,7721221,2,[1024/k3→768/k3],0.187196,0.383099,false,weights,60
20,54,0.435524,7764208,3,[69/k3→1024/k3→768/k3],0.254282,0.383099,false,add_layer,21
20,55,0.415269,7721221,2,[1024/k3→768/k3],0.182357,0.383099,false,weights,47
20,56,0.411600,7721221,2,[1024/k3→768/k3],0.189303,0.383099,false,weights,21
20,57,0.435840,17160453,3,[1024/k3→1024/k3→768/k3],0.140204,0.383099,false,add_layer,16
20,58,0.417093,7721221,2,[1024/k3→768/k3],0.180361,0.383099,false,weights,11
20,59,0.413004,7721221,2,[1024/k3→768/k3],0.190424,0.383099,false,weights,40
20,60,0.458009,482309,1,[768/k3],0.459223,0.383099,false,remove_layer,53
20,61,0.416928,7721221,2,[1024/k3→768/k3],0.178204,0.383099,false,weights,59
20,62,0.425237,13031173,3,[1024/k3→768/k3→768/k3],0.168616,0.383099,false,add_layer,21
20,63,0.411767,7721221,2,[1024/k3→768/k3],0.184240,0.383099,false,weights,6
21,0,0.420938,1818501,2,[1024/k3→128/k3],0.191373,0.383099,true,champion,19
21,1,0.413806,7721221,2,[1024/k3→768/k3],0.184247,0.383099,false,weights,26
21,2,0.412982,1934341,2,[256/k3→768/k3],0.210391,0.383099,false,resize_layer,63
21,3,0.418840,1818501,2,[1024/k3→128/k3],0.197516,0.383099,false,weights,21
21,4,0.467329,482309,1,[768/k3],0.468039,0.383099,false,remove_layer,56
21,5,0.413329,1934341,2,[256/k3→768/k3],0.205904,0.383099,false,weights,28
21,6,0.422900,7721221,2,[1024/k3→768/k3],0.167584,0.383099,false,weights,1
21,7,0.419034,7721221,2,[1024/k3→768/k3],0.172318,0.383099,false,weights,11
21,8,0.422267,7721221,2,[1024/k3→768/k3],0.170102,0.383099,false,weights,5
21,9,0.415628,7721221,2,[1024/k3→768/k3],0.181576,0.383099,false,weights,4
21,10,0.437761,13031173,3,[1024/k3→768/k3→768/k3],0.152644,0.383099,false,add_layer,56
21,11,0.429456,491845,3,[64/k3→64/k1→768/k3],0.247555,0.383099,false,add_layer,41
21,12,0.416246,643077,1,[1024/k3],0.400502,0.383099,false,remove_layer,24
21,13,0.429570,13031173,3,[1024/k3→768/k3→768/k3],0.159468,0.383099,false,add_layer,46
21,14,0.402293,1818501,2,[1024/k3→128/k3],0.238402,0.383099,false,resize_layer,39
21,15,0.415400,643077,1,[1024/k3],0.399649,0.383099,false,remove_layer,56
21,16,0.427554,8312581,3,[1024/k3→768/k3→768/k1],0.151113,0.383099,false,add_layer,46
21,17,0.414993,643077,1,[1024/k3],0.400992,0.383099,false,remove_layer,5
21,18,0.416943,2999045,2,[1024/k3→256/k3],0.174048,0.383099,false,resize_layer,39
21,19,0.429633,2869125,3,[1024/k3→1024/k1→128/k3],0.165876,0.383099,false,add_layer,19
21,20,0.674635,933093,2,[1024/k3→32/k3],0.664678,0.383099,false,resize_layer,44
21,21,0.411964,969861,2,[128/k3→768/k3],0.237598,0.383099,false,resize_layer,1
21,22,0.419804,643077,1,[1024/k3],0.414914,0.383099,false,remove_layer,19
21,23,0.418478,7721221,2,[1024/k3→768/k3],0.173586,0.383099,false,weights,44
21,24,0.418306,7721221,2,[1024/k3→768/k3],0.175080,0.383099,false,weights,44
21,25,0.419636,7721221,2,[1024/k3→768/k3],0.180107,0.383099,false,weights,4
21,26,0.419809,7721221,2,[1024/k3→768/k3],0.171543,0.383099,false,weights,26
21,27,0.435670,13031173,3,[1024/k3→768/k3→768/k3],0.157614,0.383099,false,add_layer,30
21,28,0.414173,7721221,2,[1024/k3→768/k3],0.183045,0.383099,false,weights,63
21,29,0.417609,7721221,2,[1024/k3→768/k3],0.172448,0.383099,false,weights,11
21,30,0.420053,7721221,2,[1024/k3→768/k3],0.171872,0.383099,false,weights,5
21,31,0.418620,7721221,2,[1024/k3→768/k3],0.177750,0.383099,false,weights,46
21,32,0.416169,487621,2,[64/k3→768/k3],0.296506,0.383099,false,resize_layer,56
21,33,0.424693,1966213,3,[1024/k3→128/k3→128/k3],0.180707,0.383099,false,add_layer,19
21,34,0.409906,1818501,2,[1024/k3→128/k3],0.204651,0.383099,false,weights,21
21,35,0.417281,7721221,2,[1024/k3→768/k3],0.177444,0.383099,false,weights,44
21,36,0.417394,7721221,2,[1024/k3→768/k3],0.176878,0.383099,false,weights,44
21,37,0.409386,487621,2,[64/k3→768/k3],0.297816,0.383099,false,resize_layer,5
21,38,0.418951,7721221,2,[1024/k3→768/k3],0.174051,0.383099,false,weights,56
21,39,0.419209,7721221,2,[1024/k3→768/k3],0.176399,0.383099,false,weights,44
21,40,0.412797,1818501,2,[1024/k3→128/k3],0.203605,0.383099,false,weights,21
21,41,0.418568,7721221,2,[1024/k3→768/k3],0.181674,0.383099,false,weights,5
21,42,0.413624,643077,1,[1024/k3],0.400514,0.383099,false,remove_layer,44
21,43,0.416416,7721221,2,[1024/k3→768/k3],0.183134,0.383099,false,weights,30
21,44,0.416271,7721221,2,[1024/k3→768/k3],0.183971,0.383099,false,weights,30
21,45,0.412818,7721221,2,[1024/k3→768/k3],0.178074,0.383099,false,weights,4
21,46,0.416864,7721221,2,[1024/k3→768/k3],0.179693,0.383099,false,weights,56
21,47,0.417526,7721221,2,[1024/k3→768/k3],0.177056,0.383099,false,weights,26
21,48,0.411828,7721221,2,[1024/k3→768/k3],0.181133,0.383099,false,weights,39
21,49,0.554667,80389,1,[128/k3],0.564904,0.383099,false,remove_layer,19
21,50,0.432535,8771845,3,[1024/k3→1024/k1→768/k3],0.140293,0.383099,false,add_layer,39
21,51,0.417039,487621,2,[64/k3→768/k3],0.255462,0.383099,false,weights,41
21,52,0.485050,7726120,3,[69/k1→1024/k3→768/k3],0.251203,0.383099,false,add_layer,30
21,53,0.471130,7726120,3,[69/k1→1024/k3→768/k3],0.267521,0.383099,false,add_layer,11
21,54,0.422463,7721221,2,[1024/k3→768/k3],0.170885,0.383099,false,weights,1
21,55,0.420269,7721221,2,[1024/k3→768/k3],0.173356,0.383099,false,weights,11
21,56,0.419022,7721221,2,[1024/k3→768/k3],0.172199,0.383099,false,weights,46
21,57,0.415696,7721221,2,[1024/k3→768/k3],0.182397,0.383099,false,weights,30
21,58,0.487966,7726120,3,[69/k1→1024/k3→768/k3],0.265265,0.383099,false,add_layer,63
21,59,0.423414,7721221,2,[1024/k3→768/k3],0.171963,0.383099,false,weights,5
21,60,0.415517,1818501,2,[1024/k3→128/k3],0.199848,0.383099,false,weights,21
21,61,0.414538,643077,1,[1024/k3],0.400399,0.383099,false,remove_layer,30
21,62,0.411080,1818501,2,[1024/k3→128/k3],0.212479,0.383099,false,weights,21
21,63,0.413169,7721221,2,[1024/k3→768/k3],0.177127,0.383099,false,weights,26
22,0,0.413048,1818501,2,[1024/k3→128/k3],0.201148,0.383099,true,champion,14
22,1,0.391995,643077,1,[1024/k3],0.331575,0.383099,false,remove_layer,42
