generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
2,45,0.466351,8461445,9,[512/k3→512/k3→256/k3→1024/k3→128/k1→1024/k1→128/k3→64/k3→512/k3],0.315849,0.399137,false,weights,46
2,46,0.422843,2191749,6,[768/k3→64/k1→768/k3→32/k3→1024/k3→64/k1],0.339012,0.399137,false,resize_layer,14
2,47,0.419979,3384037,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.337481,0.399137,false,weights,59
2,48,0.452325,10698053,7,[768/k3→64/k3→32/k1→768/k3→768/k3→512/k3→128/k1],0.322804,0.399137,false,resize_layer,6
2,49,0.453913,2303173,7,[1024/k1→32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.378430,0.399137,false,weights,49
2,50,0.477895,1887717,6,[32/k3→64/k3→768/k1→128/k3→256/k3→256/k3],0.524017,0.399137,false,remove_layer,49
2,51,0.461376,2890469,7,[32/k3→1024/k3→64/k3→64/k3→1024/k3→128/k3→128/k3],0.436787,0.399137,false,add_layer,47
2,52,0.428158,3450085,7,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.363902,0.399137,false,add_layer,59
2,53,0.461798,9693061,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.320170,0.399137,false,weights,5
2,54,0.421340,9029701,7,[768/k3→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.417926,0.399137,false,remove_layer,48
2,55,0.463715,9693061,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.316862,0.399137,false,weights,5
2,56,0.438026,3012997,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.294775,0.399137,false,weights,42
2,57,0.426688,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.406521,0.399137,false,weights,61
2,58,0.450442,10921349,7,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3→128/k1],0.293212,0.399137,false,weights,6
2,59,0.424093,2707909,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.329891,0.399137,false,weights,14
2,60,0.468991,10617861,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.203456,0.399137,false,weights,60
2,61,0.410143,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.317764,0.399137,false,weights,36
2,62,0.415158,2452229,4,[512/k1→1024/k1→1024/k1→768/k1],0.332541,0.399137,false,resize_layer,19
2,63,0.438227,12435717,5,[256/k1→768/k3→512/k3→768/k3→512/k3],0.295851,0.399137,false,remove_layer,31
3,0,0.407369,553861,4,[128/k3→1024/k1→128/k1→768/k1],0.334133,0.399137,true,champion,41
3,1,0.415580,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.259474,0.399137,false,weights,38
3,2,0.436435,5810405,8,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→512/k3→32/k1],0.312537,0.399137,false,add_layer,52
3,3,0.408655,2796037,3,[1024/k1→256/k1→1024/k3],0.370911,0.399137,false,remove_layer,38
3,4,0.425398,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.250318,0.399137,false,weights,26
3,5,0.431468,5810405,8,[512/k3→256/k1→256/k1→512/k1→512/k3→256/k3→512/k3→32/k1],0.319942,0.399137,false,add_layer,52
3,6,0.433198,5623813,5,[1024/k3→256/k3→256/k1→512/k3→1024/k1],0.247144,0.399137,false,resize_layer,2
3,7,0.427412,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.256292,0.399137,false,weights,43
3,8,0.453661,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.360174,0.399137,false,weights,14
3,9,0.439387,2739973,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.242561,0.399137,false,weights,2
3,10,0.442214,2128197,6,[768/k3→128/k3→128/k1→32/k1→128/k1→768/k1],0.316184,0.399137,false,weights,9
3,11,0.406000,3265160,5,[161/k1→512/k1→1024/k1→256/k1→1024/k3],0.369281,0.399137,false,weights,34
3,12,0.429989,2707909,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.278104,0.399137,false,weights,59
3,13,0.446676,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.368857,0.399137,false,weights,14
3,14,0.434894,4048613,7,[512/k3→256/k1→256/k1→512/k1→256/k3→768/k3→32/k1],0.315104,0.399137,false,resize_layer,52
3,15,0.441038,11256581,5,[256/k1→768/k3→768/k1→768/k3→512/k3],0.246120,0.399137,false,weights,35
3,16,0.445347,16566533,6,[256/k1→768/k3→768/k1→768/k3→768/k3→512/k3],0.253004,0.399137,false,add_layer,35
3,17,0.427412,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.256149,0.399137,false,weights,26
3,18,0.432193,2191749,6,[768/k3→64/k1→768/k3→32/k3→1024/k3→64/k1],0.289451,0.399137,false,weights,46
3,19,0.426518,3384037,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.298136,0.399137,false,weights,47
3,20,0.447062,960133,6,[64/k3→768/k3→32/k3→128/k3→128/k3→128/k1],0.388058,0.399137,false,resize_layer,14
3,21,0.416848,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.255701,0.399137,false,weights,61
3,22,0.709982,643877,4,[512/k1→1024/k1→32/k1→32/k1],0.720870,0.399137,false,resize_layer,8
3,23,0.433091,3450085,7,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.317132,0.399137,false,weights,52
3,24,0.407838,553861,4,[128/k3→1024/k1→128/k1→768/k1],0.333271,0.399137,false,weights,41
3,25,0.418530,2822280,4,[161/k1→1024/k1→256/k1→1024/k3],0.439096,0.399137,false,remove_layer,34
3,26,0.401676,2581509,3,[512/k1→256/k1→1024/k3],0.372074,0.399137,false,remove_layer,38
3,27,0.438084,1456837,5,[512/k3→32/k1→1024/k1→64/k1→1024/k3],0.312140,0.399137,false,weights,24
